id_pedido,id_cliente,id_canal,fecha_pedido,estado_pedido,monto_total
3204,937,1,2026-05-24,entregado,2369000
3205,938,1,2025-11-01,entregado,50154000
3206,938,3,2025-12-25,pagado,60732000
3207,938,3,2025-12-25,entregado,71953000
3208,938,1,2025-12-23,entregado,53115000
3209,939,1,2026-01-21,entregado,486000
3210,939,1,2026-05-26,entregado,720000
3211,939,1,2026-03-08,pagado,96000
3212,939,2,2026-01-23,entregado,1824000
3213,939,2,2026-04-01,entregado,2176000
3214,940,3,2025-11-06,creado,47440000
3215,940,3,2025-11-07,pagado,27730000
3216,940,3,2025-10-01,entregado,35627000
3217,940,3,2025-09-11,entregado,20435000
3218,940,3,2025-12-19,entregado,38741000
3219,941,2,2024-12-16,creado,756000
3220,942,1,2026-01-07,entregado,218000
3221,943,1,2026-04-18,entregado,1605000
3222,943,2,2026-04-27,pagado,369000
3223,943,2,2026-03-06,pagado,262000
3224,943,2,2026-05-11,entregado,1479000
3225,945,1,2024-11-07,creado,324000
3226,945,1,2025-12-21,pagado,633000
3227,945,1,2026-05-03,entregado,179000
3228,945,2,2024-12-16,creado,212000
3229,945,1,2025-09-22,creado,1040000
3230,945,1,2025-12-09,entregado,165000
3231,946,1,2026-04-16,pagado,14796000
3232,946,1,2026-05-05,pagado,23182000
3233,947,1,2026-02-08,pagado,502000
3234,947,1,2026-01-28,pagado,920000
3235,947,1,2025-10-15,creado,154000
3236,947,2,2026-02-01,creado,671000
3237,947,2,2025-07-07,entregado,1305000
3238,948,1,2026-02-12,entregado,288000
3239,948,1,2026-03-22,entregado,515000
3240,948,1,2025-01-11,pagado,186000
3241,948,2,2025-03-04,creado,776000
3242,949,2,2026-05-18,entregado,708000
3243,949,1,2026-04-01,creado,2331000
3244,950,2,2026-02-06,entregado,24309000
3245,950,2,2026-01-27,entregado,22272000
3246,950,2,2026-03-28,entregado,26755000
3247,950,3,2026-01-05,entregado,6336000
3248,950,3,2025-12-22,creado,14281000
3249,951,2,2025-02-01,entregado,259000
3250,952,1,2025-02-22,creado,901000
3251,952,2,2025-11-14,entregado,684000
3252,952,1,2025-12-27,creado,756000
3253,952,1,2025-02-23,entregado,262000
3254,953,1,2024-11-09,creado,18005000
3255,953,3,2026-02-11,entregado,17340000
3256,955,1,2026-05-01,entregado,1014000
3257,955,1,2026-01-06,pagado,506000
3258,955,1,2026-05-15,pagado,934000
3259,955,1,2026-03-08,creado,251000
3260,955,3,2026-02-03,pagado,596000
3261,955,1,2026-02-08,entregado,534000
3262,956,1,2026-02-11,entregado,1007000
3263,956,2,2026-04-18,entregado,971000
3264,956,1,2026-03-15,entregado,910000
3265,956,1,2026-01-07,entregado,540000
3266,956,2,2025-12-28,entregado,276000
3267,957,1,2026-03-08,entregado,441000
3268,957,1,2026-05-09,creado,153000
3269,958,1,2025-09-18,pagado,147000
3270,958,1,2026-02-27,creado,251000
3271,958,2,2026-01-15,entregado,680000
3272,958,2,2026-03-04,entregado,87000
3273,958,1,2025-04-01,creado,896000
3274,959,2,2026-02-07,creado,513000
3275,959,2,2026-02-09,entregado,734000
3276,959,1,2026-05-08,entregado,558000
3277,959,1,2026-02-12,pagado,532000
3278,959,2,2026-01-26,entregado,374000
3279,960,1,2025-11-14,creado,282000
3280,960,1,2025-06-02,entregado,2062000
3281,960,2,2026-02-23,entregado,305000
3282,960,1,2025-11-16,entregado,339000
3283,961,2,2025-01-08,entregado,494000
3284,963,1,2026-04-18,creado,129000
3285,963,1,2026-04-07,creado,670000
3286,963,2,2026-05-07,entregado,367000
3287,963,2,2026-04-02,entregado,393000
3288,964,2,2026-02-05,entregado,174000
3289,964,2,2025-11-28,creado,1384000
3290,964,1,2026-01-13,creado,2499000
3291,964,2,2026-03-18,entregado,674000
3292,965,2,2025-05-16,pagado,18121000
3293,966,2,2026-04-19,entregado,504000
3294,966,1,2026-04-28,entregado,262000
3295,966,2,2026-03-12,entregado,399000
3296,968,2,2026-04-26,entregado,39029000
3297,969,1,2026-02-28,entregado,1055000
3298,970,3,2025-12-20,entregado,1596000
3299,970,1,2026-01-05,entregado,658000
3300,970,1,2026-02-24,pagado,371000
3301,970,2,2026-02-13,pagado,967000
3302,970,1,2026-01-25,creado,55000
3303,972,3,2025-02-23,entregado,55737000
3304,972,2,2025-05-10,creado,82024000
3305,972,3,2026-03-14,creado,17995000
3306,972,2,2024-12-26,entregado,51780000
3307,972,3,2025-02-18,creado,53591000
3308,973,2,2025-10-08,entregado,1057000
3309,973,2,2026-03-28,pagado,811000
3310,973,1,2026-02-24,entregado,759000
3311,974,2,2025-06-18,entregado,31238000
3312,974,3,2025-12-04,entregado,46837000
3313,975,1,2026-05-11,pagado,294000
3314,976,3,2025-10-12,entregado,8469000
3315,976,3,2025-12-10,pagado,42434000
3316,976,1,2026-01-27,entregado,36376000
3317,977,1,2026-03-13,entregado,392000
3318,977,1,2026-01-20,entregado,261000
3319,977,2,2026-01-09,entregado,1406000
3320,978,3,2026-02-20,pagado,20955000
3321,978,3,2024-12-07,creado,29225000
3322,978,3,2025-02-10,entregado,81871000
3323,978,3,2025-02-24,entregado,40332000
3324,979,3,2026-03-26,pagado,11369000
3325,979,2,2025-02-25,entregado,10195000
3326,979,3,2026-01-03,pagado,10806000
3327,979,3,2026-04-07,entregado,23755000
3328,980,1,2026-04-24,pagado,216000
3329,980,2,2026-03-01,entregado,55000
3330,980,2,2026-02-06,entregado,752000
3331,980,2,2026-05-26,entregado,237000
3332,981,1,2025-07-03,entregado,16064000
3333,981,1,2026-05-07,entregado,43525000
3334,981,3,2026-05-13,entregado,13558000
3335,982,3,2026-02-01,entregado,51649000
3336,982,3,2026-01-21,creado,77100000
3337,982,2,2026-04-21,entregado,45526000
3338,982,3,2025-07-03,entregado,54674000
3339,982,3,2025-04-23,entregado,73839000
3340,982,1,2025-11-24,pagado,26493000
3341,982,3,2026-03-21,entregado,28044000
3342,982,2,2025-11-15,creado,33580000
3343,982,3,2025-11-05,entregado,31624000
3344,982,1,2025-12-20,entregado,115494000
3345,983,1,2026-02-24,entregado,621000
3346,983,1,2026-02-09,entregado,86000
3347,983,1,2026-03-06,entregado,393000
3348,985,1,2026-05-11,entregado,609000
3349,985,1,2026-05-20,entregado,134000
3350,987,3,2026-04-25,entregado,30057000
3351,987,3,2026-05-14,entregado,24644000
3352,987,2,2026-04-09,entregado,16073000
3353,988,1,2026-02-28,entregado,636000
3354,988,1,2025-11-14,creado,32000
3355,988,3,2025-10-07,entregado,1574000
3356,989,3,2025-12-04,entregado,24214000
3357,989,2,2026-05-18,entregado,17692000
3358,989,3,2026-02-06,entregado,14759000
3359,989,3,2026-01-18,entregado,8898000
3360,989,2,2026-02-16,entregado,17184000
3361,990,2,2024-12-03,entregado,2086000
3362,990,2,2026-01-19,entregado,1723000
3363,990,2,2025-03-04,entregado,878000
3364,990,2,2025-06-03,pagado,504000
3365,990,2,2024-11-15,entregado,600000
3366,990,2,2024-12-12,entregado,305000
3367,991,3,2026-02-27,entregado,1889000
3368,991,3,2025-08-06,entregado,21914000
3369,992,1,2025-10-08,pagado,147000
3370,992,1,2025-12-09,entregado,1388000
3371,992,2,2026-02-24,entregado,377000
3372,993,3,2025-08-12,entregado,34125000
3373,993,3,2026-01-18,entregado,28071000
3374,993,3,2025-12-02,creado,59067000
3375,993,3,2025-10-15,creado,51866000
3376,994,1,2026-05-12,pagado,926000
3377,994,1,2026-05-26,entregado,580000
3378,994,2,2026-05-07,entregado,134000
3379,994,1,2026-04-19,entregado,190000
3380,994,1,2026-05-10,entregado,1329000
3381,994,1,2026-05-23,entregado,96000
3382,996,1,2025-07-03,entregado,564000
3383,996,2,2026-02-19,creado,294000
3384,996,1,2026-01-21,pagado,1036000
3385,997,1,2026-05-03,entregado,468000
3386,998,2,2026-02-03,entregado,39337000
3387,998,3,2026-03-24,creado,15374000
3388,998,3,2025-09-21,pagado,5874000
3389,999,3,2026-02-12,entregado,46172000
3390,1000,1,2025-02-25,entregado,784000
3391,1001,2,2026-01-03,creado,1036000
3392,1002,1,2024-12-21,creado,765000
3393,1002,2,2025-07-08,entregado,553000
3394,1002,2,2025-07-01,creado,775000
3395,1002,1,2024-10-27,entregado,189000
3396,1002,1,2024-11-07,entregado,147000
3397,1002,1,2025-01-01,entregado,165000
3398,1004,2,2025-06-23,entregado,131000
3399,1005,1,2025-07-23,entregado,43215000
3400,1005,2,2025-08-05,entregado,37911000
3401,1005,2,2025-12-05,entregado,45768000
3402,1005,3,2025-12-09,creado,51836000
3403,1005,3,2026-02-21,creado,100301000
3404,1005,3,2025-08-14,pagado,23966000
3405,1008,1,2025-03-19,entregado,317000
3406,1008,2,2026-03-07,entregado,424000
3407,1008,1,2025-03-22,pagado,1203000
3408,1008,2,2025-06-05,creado,926000
3409,1008,1,2025-09-06,entregado,674000
3410,1008,2,2026-04-04,entregado,739000
3411,1009,2,2025-10-20,creado,1068000
3412,1009,1,2025-07-07,pagado,1444000
3413,1009,1,2025-10-25,creado,261000
3414,1009,1,2026-01-16,entregado,307000
3415,1009,1,2026-02-06,pagado,562000
3416,1010,2,2026-01-28,creado,1063000
3417,1010,2,2025-09-24,pagado,129000
3418,1010,1,2026-01-14,entregado,1026000
3419,1010,2,2025-10-17,entregado,588000
3420,1010,2,2025-11-17,entregado,797000
3421,1011,3,2024-10-09,creado,21673000
3422,1011,2,2026-03-24,pagado,15032000
3423,1011,3,2024-08-24,pagado,18848000
3424,1011,3,2025-07-05,pagado,25023000
3425,1011,3,2025-11-28,entregado,67542000
3426,1011,2,2024-12-09,creado,21908000
3427,1011,3,2024-12-23,pagado,107570000
3428,1012,1,2026-01-09,creado,1526000
3429,1012,2,2026-02-03,entregado,1703000
3430,1012,2,2026-03-23,entregado,671000
3431,1013,1,2025-09-24,entregado,174000
3432,1013,1,2026-01-12,entregado,441000
3433,1013,2,2025-08-02,pagado,679000
3434,1014,1,2025-01-15,entregado,373000
3435,1014,1,2025-01-26,pagado,477000
3436,1014,1,2024-09-21,entregado,414000
3437,1014,3,2025-12-15,entregado,110000
3438,1014,2,2024-10-06,pagado,710000
3439,1015,3,2026-02-01,pagado,25085000
3440,1015,2,2026-05-01,creado,21941000
3441,1015,3,2025-11-17,entregado,28604000
3442,1015,1,2026-01-11,entregado,61517000
3443,1015,3,2025-10-03,entregado,81108000
3444,1015,2,2026-01-14,creado,39613000
3445,1015,3,2025-12-02,entregado,60460000
3446,1015,2,2026-01-05,entregado,35265000
3447,1015,3,2026-05-16,entregado,63120000
3448,1016,1,2025-10-09,entregado,8569000
3449,1016,3,2025-09-15,pagado,44077000
3450,1016,3,2025-07-12,creado,25519000
3451,1017,1,2026-02-09,entregado,352000
3452,1018,3,2026-03-04,entregado,39989000
3453,1018,1,2026-05-10,creado,40735000
3454,1018,2,2025-07-17,entregado,14769000
3455,1018,3,2025-12-02,pagado,13439000
3456,1018,3,2025-03-19,creado,46548000
3457,1018,3,2025-05-15,creado,40655000
3458,1018,1,2024-10-06,entregado,102285000
3459,1018,1,2025-08-20,pagado,26058000
3460,1018,3,2025-06-15,pagado,70703000
3461,1018,2,2025-03-03,pagado,22936000
3462,1019,3,2026-02-20,pagado,54328000
3463,1019,3,2026-05-03,pagado,61052000
3464,1019,2,2026-03-04,entregado,52303000
3465,1019,3,2026-05-02,pagado,56859000
3466,1019,3,2026-05-27,entregado,93028000
3467,1019,2,2026-03-17,entregado,87577000
3468,1019,3,2026-05-21,pagado,58939000
3469,1019,3,2026-04-13,entregado,19656000
3470,1019,2,2026-05-21,entregado,34952000
3471,1020,1,2026-03-18,pagado,98000
3472,1021,1,2026-03-13,entregado,180000
3473,1021,2,2025-02-14,entregado,435000
3474,1021,2,2025-02-05,entregado,294000
3475,1022,2,2025-06-04,entregado,842000
3476,1022,3,2026-03-27,entregado,708000
3477,1022,1,2025-10-22,entregado,147000
3478,1022,2,2026-01-21,creado,582000
3479,1022,1,2026-02-17,creado,324000
3480,1022,1,2025-12-04,creado,349000
3481,1023,3,2026-02-25,entregado,79059000
3482,1023,3,2026-04-24,entregado,46538000
3483,1023,3,2026-01-23,entregado,62194000
3484,1023,3,2026-05-21,entregado,69791000
3485,1023,3,2026-03-28,entregado,9695000
3486,1023,1,2026-02-23,entregado,44248000
3487,1023,1,2026-05-04,entregado,7913000
3488,1024,1,2026-05-02,entregado,504000
3489,1024,1,2026-05-16,creado,725000
3490,1025,2,2025-08-16,entregado,324000
3491,1025,2,2026-01-21,entregado,243000
3492,1025,2,2026-03-07,entregado,1651000
3493,1025,1,2026-04-17,entregado,757000
3494,1027,2,2025-06-12,entregado,260000
3495,1027,1,2025-07-27,entregado,755000
3496,1027,1,2026-04-05,entregado,55000
3497,1027,3,2025-12-07,entregado,43000
3498,1027,1,2025-04-12,creado,867000
3499,1028,3,2026-04-22,entregado,16748000
3500,1028,1,2025-11-20,creado,95412000
3501,1029,1,2025-10-12,entregado,108000
3502,1029,1,2025-06-22,entregado,660000
3503,1029,1,2025-07-03,entregado,913000
3504,1030,3,2025-10-09,entregado,68156000
3505,1030,3,2025-11-10,entregado,41592000
3506,1031,3,2024-11-18,pagado,10197000
3507,1031,3,2024-11-15,pagado,22606000
3508,1032,1,2026-01-21,creado,1774000
3509,1032,1,2026-03-27,entregado,894000
3510,1032,3,2025-10-07,pagado,865000
3511,1032,2,2025-01-12,creado,55000
3512,1032,1,2025-02-19,entregado,147000
3513,1032,1,2025-02-01,pagado,390000
3514,1033,1,2025-11-26,entregado,990000
3515,1033,2,2025-11-25,entregado,86000
3516,1033,2,2026-05-21,entregado,2025000
3517,1033,1,2026-02-24,pagado,757000
3518,1033,2,2025-04-26,entregado,975000
3519,1033,1,2026-02-05,creado,798000
3520,1034,1,2025-09-19,creado,53074000
3521,1034,2,2026-01-07,creado,35689000
3522,1035,1,2026-02-16,pagado,564000
3523,1035,1,2026-01-04,pagado,237000
3524,1035,2,2026-01-26,entregado,1052000
3525,1035,1,2026-04-25,entregado,631000
3526,1036,1,2026-05-07,entregado,3706000
3527,1036,3,2026-05-10,entregado,10574000
3528,1037,2,2026-03-25,pagado,1478000
3529,1037,2,2025-12-26,pagado,281000
3530,1037,2,2026-03-20,entregado,86000
3531,1037,2,2026-03-27,pagado,727000
3532,1038,1,2025-11-02,pagado,29516000
3533,1038,3,2026-02-24,creado,10310000
3534,1038,2,2026-04-12,entregado,64642000
3535,1038,1,2026-02-27,entregado,7827000
3536,1039,2,2026-03-12,entregado,606000
3537,1039,2,2026-04-09,creado,1530000
3538,1039,1,2026-05-13,entregado,1020000
3539,1039,1,2026-04-23,entregado,772000
3540,1039,1,2026-03-22,entregado,904000
3541,1039,2,2026-03-26,pagado,1616000
3542,1040,2,2024-12-26,entregado,294000
3543,1040,2,2025-04-14,entregado,663000
3544,1040,2,2025-04-24,entregado,87000
3545,1041,1,2025-09-22,pagado,910000
3546,1042,2,2025-11-15,pagado,64548000
3547,1042,3,2026-02-08,pagado,2332000
3548,1043,2,2026-05-08,creado,943000
3549,1043,1,2025-06-03,entregado,687000
3550,1043,1,2026-01-17,entregado,1022000
3551,1043,1,2026-05-07,creado,257000
3552,1044,1,2026-04-06,entregado,265000
3553,1045,1,2025-07-09,creado,817000
3554,1045,2,2026-05-14,entregado,796000
3555,1045,2,2025-05-07,entregado,188000
3556,1045,2,2025-01-14,entregado,527000
3557,1045,1,2025-02-08,entregado,187000
3558,1045,1,2025-12-05,creado,677000
3559,1046,2,2025-06-06,creado,1034000
3560,1046,1,2025-11-02,creado,324000
3561,1046,1,2025-08-09,creado,216000
3562,1046,2,2025-11-05,pagado,708000
3563,1046,1,2025-01-03,pagado,576000
3564,1047,1,2025-11-28,entregado,848000
3565,1047,2,2025-11-15,pagado,388000
3566,1047,1,2025-12-08,entregado,550000
3567,1047,2,2025-10-01,creado,955000
3568,1047,2,2025-05-24,pagado,909000
3569,1047,1,2025-12-06,entregado,483000
3570,1048,2,2026-01-15,pagado,31530000
3571,1048,3,2026-04-14,entregado,56373000
3572,1048,2,2026-04-01,entregado,6988000
3573,1048,1,2026-04-01,creado,20124000
3574,1048,2,2026-02-05,pagado,15504000
3575,1048,2,2026-01-14,entregado,67930000
3576,1048,2,2026-02-05,entregado,48691000
3577,1048,3,2026-03-02,entregado,14786000
3578,1048,3,2026-02-08,entregado,12741000
3579,1048,1,2026-02-26,creado,32622000
3580,1048,1,2026-05-09,entregado,24183000
3581,1049,1,2025-07-26,entregado,67000
3582,1049,2,2025-11-19,creado,1415000
3583,1049,1,2026-01-09,pagado,845000
3584,1049,1,2025-12-20,entregado,556000
3585,1049,2,2025-01-06,entregado,180000
3586,1049,1,2026-04-27,entregado,165000
3587,1050,2,2025-10-02,entregado,180000
3588,1050,1,2024-11-17,pagado,332000
3589,1051,1,2026-02-08,entregado,592000
3590,1051,2,2026-02-14,entregado,295000
3591,1051,2,2026-04-04,entregado,174000
3592,1051,1,2026-04-11,entregado,849000
3593,1051,1,2026-02-15,creado,147000
3594,1052,3,2024-08-19,entregado,3560000
3595,1052,2,2025-08-07,pagado,17706000
3596,1052,1,2026-04-26,entregado,26365000
3597,1052,3,2026-05-09,entregado,36864000
3598,1052,3,2025-09-15,creado,24225000
3599,1053,1,2026-02-08,entregado,294000
3600,1053,1,2026-05-03,entregado,1282000
3601,1053,2,2025-03-09,entregado,239000
3602,1053,2,2024-12-28,pagado,96000
3603,1054,2,2026-01-20,pagado,506000
3604,1054,2,2025-04-14,entregado,302000
3605,1054,2,2025-12-14,entregado,346000
3606,1055,2,2026-01-06,entregado,964000
3607,1055,2,2025-12-21,creado,177000
3608,1055,2,2026-01-24,pagado,861000
3609,1055,2,2026-01-12,pagado,262000
3610,1055,1,2025-12-21,entregado,1357000
3611,1057,3,2025-10-22,pagado,559000
3612,1057,1,2026-04-08,entregado,411000
3613,1058,3,2025-03-08,entregado,86012000
3614,1058,3,2025-02-09,entregado,74367000
3615,1058,1,2026-04-19,entregado,60105000
3616,1060,1,2026-02-25,pagado,753000
3617,1060,1,2026-05-17,pagado,910000
3618,1060,2,2025-11-14,entregado,262000
3619,1060,2,2025-10-17,creado,1128000
3620,1061,3,2026-01-27,creado,4574000
3621,1061,3,2025-11-17,entregado,30437000
3622,1061,3,2025-11-12,creado,39060000
3623,1061,3,2026-01-15,entregado,33025000
3624,1061,3,2026-02-22,creado,11716000
3625,1062,2,2025-01-23,pagado,1348000
3626,1062,2,2024-11-06,entregado,449000
3627,1062,1,2024-10-18,entregado,324000
3628,1062,2,2025-10-01,entregado,1226000
3629,1062,2,2025-02-13,entregado,502000
3630,1062,1,2025-01-14,pagado,390000
3631,1063,2,2026-01-14,entregado,2519000
3632,1063,3,2026-02-16,pagado,374000
3633,1063,2,2025-12-08,creado,737000
3634,1063,1,2025-11-12,entregado,64000
3635,1063,1,2025-11-08,creado,564000
3636,1064,1,2025-05-13,entregado,390000
3637,1064,3,2025-01-13,creado,324000
3638,1064,1,2025-02-11,pagado,819000
3639,1065,2,2026-02-08,pagado,926000
3640,1065,1,2026-01-22,pagado,564000
3641,1066,1,2024-07-25,creado,458000
3642,1066,1,2025-02-12,entregado,241000
3643,1067,1,2026-04-12,entregado,174000
3644,1067,2,2026-05-15,entregado,43000
3645,1068,3,2025-08-17,pagado,223000
3646,1068,2,2024-12-03,entregado,1129000
3647,1068,2,2025-05-14,entregado,90000
3648,1068,1,2025-08-11,pagado,212000
3649,1069,2,2025-12-22,creado,651000
3650,1070,1,2026-05-15,entregado,602000
3651,1070,2,2026-02-27,pagado,1534000
3652,1070,1,2025-09-18,entregado,2203000
3653,1070,1,2026-03-09,entregado,87000
3654,1070,2,2025-08-22,creado,55000
3655,1071,2,2026-05-13,pagado,190000
3656,1072,1,2026-04-20,pagado,842000
3657,1072,1,2026-03-06,pagado,324000
3658,1072,1,2026-01-24,entregado,482000
3659,1072,1,2026-02-25,creado,252000
3660,1072,2,2026-03-04,entregado,188000
3661,1072,2,2025-05-06,pagado,380000
3662,1073,3,2025-12-22,entregado,488000
3663,1073,3,2026-01-06,entregado,783000
3664,1073,3,2026-02-24,entregado,1149000
3665,1073,1,2025-11-03,entregado,247000
3666,1073,1,2026-02-05,creado,86000
3667,1073,1,2026-01-04,entregado,1773000
3668,1074,3,2025-08-05,entregado,88378000
3669,1074,1,2026-01-04,entregado,18540000
3670,1074,3,2026-03-15,pagado,9088000
3671,1074,1,2025-06-15,pagado,10944000
3672,1075,2,2025-12-27,creado,302000
3673,1075,2,2025-08-08,entregado,505000
3674,1075,2,2026-01-12,entregado,753000
3675,1075,1,2025-11-17,entregado,393000
3676,1075,1,2026-04-24,entregado,188000
3677,1075,1,2026-05-21,creado,324000
3678,1076,1,2026-05-25,entregado,834000
3679,1076,2,2025-11-05,pagado,708000
3680,1076,2,2026-01-02,pagado,1953000
3681,1076,1,2025-11-13,entregado,86000
3682,1077,2,2025-07-24,entregado,878000
3683,1077,2,2026-01-17,entregado,108000
3684,1077,1,2026-01-02,creado,575000
3685,1078,2,2026-01-01,entregado,631000
3686,1078,1,2025-07-13,pagado,579000
3687,1078,2,2026-03-13,entregado,201000
3688,1079,2,2026-02-12,entregado,33025000
3689,1079,3,2026-03-18,pagado,18533000
3690,1079,3,2026-01-03,pagado,57950000
3691,1079,3,2025-07-06,entregado,39370000
3692,1080,3,2026-04-04,pagado,230000
3693,1080,1,2026-02-26,entregado,1136000
3694,1080,1,2025-12-06,pagado,86000
3695,1080,3,2026-03-28,entregado,295000
3696,1080,1,2025-12-18,entregado,2327000
3697,1081,1,2026-01-08,entregado,324000
3698,1082,2,2025-01-09,entregado,288000
3699,1082,2,2025-01-04,entregado,1389000
3700,1082,1,2025-08-21,entregado,917000
3701,1082,2,2024-12-19,pagado,251000
3702,1082,1,2025-04-24,pagado,376000
3703,1082,2,2026-05-04,pagado,756000
3704,1083,2,2026-03-03,entregado,261000
3705,1084,1,2026-02-25,entregado,19797000
3706,1084,3,2026-02-16,creado,20116000
3707,1085,2,2026-01-12,entregado,1017000
3708,1085,2,2026-05-20,pagado,393000
